Epoca: ,1-ene.-10,2010.0,,2455196.50,,,,e,ε_g,ϖ_g,L_o Luna,P_o Luna,N_o Luna,Año trópico,,,,,,,,Luna Nueva,Luna Llena,Mes Sinódico,,,
23-10-18 0:00,2458414.50,3218.00,3,Martes,Octubre,23,"3,168.26",3449.5525,42493.5736,42004.9321,121.2769,1.2647,-0.1764,-0.3514,42006.7246,-5.7768,0.1554,42489.3933,0.226870136,42489.6202,39040.0676,97.00%,,160.0676,13.13,,15
24-10-18 0:00,2458415.50,3219.00,4,Miércoles,Octubre,24,"3,169.24",3450.5488,42506.7500,42017.9971,121.2239,1.2701,-0.1754,-0.3493,42019.7920,-6.1891,0.0747,42502.0811,0.09693490476,42502.1781,39051.6293,99.47%,,171.6293,14.08,Luna Llena,16
25-10-18 0:00,2458416.50,3220.00,5,Jueves,Octubre,25,"3,170.23",3451.5455,42519.9264,42031.0621,121.1710,1.2264,-0.1743,-0.3472,42032.8100,-6.2810,-0.0210,42515.0251,-0.03995413795,42514.9852,39063.4396,99.91%,Luna Llena,183.4396,15.05,,17
26-10-18 0:00,2458417.50,3221.00,6,Viernes,Octubre,26,"3,171.21",3452.5428,42533.1028,42044.1271,121.1180,1.1351,-0.1732,-0.3449,42045.7804,-6.0516,-0.1120,42528.2475,-0.1781882535,42528.0693,39075.5265,98.18%,,195.5265,16.04,,18
27-10-18 0:00,2458418.50,3222.00,7,Sábado,Octubre,27,"3,172.20",3453.5406,42546.2792,42057.1921,121.0651,0.9999,-0.1720,-0.3426,42058.7066,-5.5157,-0.1803,42541.7552,-0.3112270802,42541.4439,39087.9033,94.19%,,207.9033,17.05,,19
28-10-18 0:00,2458419.50,3223.00,1,Domingo,Octubre,28,"3,173.19",3454.5390,42559.4556,42070.2571,121.0121,0.8260,-0.1708,-0.3401,42071.5940,-4.7030,-0.2125,42555.5369,-0.4318653604,42555.1050,39100.5660,87.98%,,220.5660,18.09,,20
29-10-18 0:00,2458420.50,3224.00,2,Lunes,Octubre,29,"3,174.17",3455.5379,42572.6320,42083.3221,120.9592,0.6202,-0.1695,-0.3376,42084.4493,-3.6563,-0.2025,42569.5629,-0.5327447755,42569.0301,39113.4923,79.75%,,233.4923,19.15,,21
30-10-18 0:00,2458421.50,3225.00,3,Martes,Octubre,30,"3,175.16",3456.5373,42585.8084,42096.3871,120.9062,0.3904,-0.1682,-0.3349,42097.2805,-2.4288,-0.1525,42583.7857,-0.6070778073,42583.1786,39126.6413,69.82%,,246.6413,20.23,,22
31-10-18 0:00,2458422.50,3226.00,4,Miércoles,Octubre,31,"3,176.14",3457.5372,42598.9848,42109.4521,120.8533,0.1455,-0.1668,-0.3321,42110.0965,-1.0816,-0.0725,42598.1429,-0.6494712822,42597.4935,39139.9563,58.72%,,259.9563,21.32,C. Menguante,23
1-11-18 0:00,2458423.50,3227.00,5,Jueves,Noviembre,1,"3,177.13",3458.5376,42612.1612,42122.5171,120.8003,-0.1050,-0.1654,-0.3293,42122.9067,0.3189,0.0217,42612.5620,-0.6566767466,42611.9054,39153.3678,47.06%,,273.3678,22.42,,24
2-11-18 0:00,2458424.50,3228.00,6,Viernes,Noviembre,2,"3,178.11",3459.5385,42625.3376,42135.5821,120.7474,-0.3515,-0.1639,-0.3263,42135.7208,1.7039,0.1116,42626.9655,-0.6280835906,42626.3374,39166.7989,35.55%,,286.7989,23.53,,25
3-11-18 0:00,2458425.50,3229.00,7,Sábado,Noviembre,3,"3,179.10",3460.5399,42638.5140,42148.6470,120.6944,-0.5843,-0.1623,-0.3233,42148.5484,3.0053,0.1797,42641.2770,-0.5658229744,42640.7112,39180.1713,24.87%,,300.1713,24.62,,26
4-11-18 0:00,2458426.50,3230.00,1,Domingo,Noviembre,4,"3,180.09",3461.5418,42651.6904,42161.7120,120.6415,-0.7945,-0.1608,-0.3202,42161.3985,4.1586,0.2123,42655.4275,-0.4744525535,42654.9531,39193.4113,15.64%,,313.4113,25.71,,27
5-11-18 0:00,2458427.50,3231.00,2,Lunes,Noviembre,5,"3,181.07",3462.5442,42664.8668,42174.7770,120.5885,-0.9740,-0.1591,-0.3169,42174.2791,5.1055,0.2029,42669.3603,-0.3603059959,42669.0000,39206.4558,8.33%,,326.4558,26.78,,28
6-11-18 0:00,2458428.50,3232.00,3,Martes,Noviembre,6,"3,182.06",3463.5471,42678.0431,42187.8420,120.5355,-1.1158,-0.1575,-0.3136,42187.1973,5.7971,0.1529,42683.0348,-0.2306733226,42682.8042,39219.2571,3.24%,,339.2571,27.83,,29
7-11-18 0:00,2458429.50,3233.00,4,Miércoles,Noviembre,7,"3,183.04",3464.5505,42691.2195,42200.9070,120.4826,-1.2145,-0.1557,-0.3102,42200.1584,6.1961,0.0721,42696.4290,-0.09299994455,42696.3360,39231.7855,0.51%,,351.7855,28.86,Luna Nueva,30
8-11-18 0:00,2458430.50,3234.00,5,Jueves,Noviembre,8,"3,184.03",3465.5543,42704.3959,42213.9720,120.4296,-1.2662,-0.1540,-0.3066,42213.1664,6.2790,-0.0236,42709.5391,0.04574627926,42709.5848,39244.0305,0.12%,Luna Nueva,4.0305,0.33,,1
9-11-18 0:00,2458431.50,3235.00,6,Viernes,Noviembre,9,"3,185.01",3466.5586,42717.5723,42227.0370,120.3767,-1.2691,-0.1522,-0.3030,42226.2231,6.0382,-0.1148,42722.3788,0.1794655005,42722.5583,39255.9997,1.94%,,15.9997,1.31,,2
10-11-18 0:00,2458432.50,3236.00,7,Sábado,Noviembre,10,"3,186.00",3467.5634,42730.7487,42240.1020,120.3237,-1.2229,-0.1503,-0.2993,42239.3288,5.4825,-0.1828,42734.9759,0.3030775626,42735.2790,39267.7156,5.74%,,27.7156,2.27,,3
11-11-18 0:00,2458433.50,3237.00,1,Domingo,Noviembre,11,"3,186.99",3468.5686,42743.9251,42253.1670,120.2708,-1.1295,-0.1484,-0.2956,42252.4815,4.6378,-0.2132,42747.3687,0.4124940405,42747.7812,39279.2126,11.26%,,39.2126,3.22,,4
12-11-18 0:00,2458434.50,3238.00,2,Lunes,Noviembre,12,"3,187.97",3469.5743,42757.1015,42266.2320,120.2178,-0.9925,-0.1465,-0.2917,42265.6776,3.5458,-0.1993,42759.6020,0.5044917442,42760.1065,39290.5322,18.22%,,50.5322,4.15,,5
13-11-18 0:00,2458435.50,3239.00,3,Martes,Noviembre,13,"3,188.96",3470.5804,42770.2779,42279.2970,120.1649,-0.8172,-0.1445,-0.2877,42278.9120,2.2626,-0.1437,42771.7242,0.5765611486,42772.3008,39301.7203,26.31%,,61.7203,5.06,,6
14-11-18 0:00,2458436.50,3240.00,4,Miércoles,Noviembre,14,"3,189.94",3471.5870,42783.4543,42292.3620,120.1119,-0.6103,-0.1425,-0.2837,42292.1777,0.8559,-0.0577,42783.7846,0.6267783636,42784.4114,39312.8244,35.23%,,72.8244,5.97,,7
15-11-18 0:00,2458437.50,3241.00,5,Jueves,Noviembre,15,"3,190.93",3472.5940,42796.6307,42305.4270,120.0590,-0.3800,-0.1404,-0.2795,42305.4669,-0.5991,0.0406,42795.8326,0.653721553,42796.4863,39323.8923,44.68%,,83.8923,6.88,C. Creciente,8
16-11-18 0:00,2458438.50,3242.00,6,Viernes,Noviembre,16,"3,191.91",3473.6014,42809.8071,42318.4919,120.0060,-0.1349,-0.1383,-0.2753,42318.7706,-2.0235,0.1304,42807.9173,0.656433295,42808.5737,39334.9723,54.33%,,94.9723,7.79,,9
17-11-18 0:00,2458439.50,3243.00,7,Sábado,Noviembre,17,"3,192.90",3474.6093,42822.9835,42331.5569,119.9530,0.1153,-0.1361,-0.2710,42332.0794,-3.3398,0.1926,42820.0877,0.6344243253,42820.7221,39346.1128,63.88%,,106.1128,8.70,,10
18-11-18 0:00,2458440.50,3244.00,1,Domingo,Noviembre,18,"3,193.88",3475.6176,42836.1599,42344.6219,119.9001,0.3610,-0.1339,-0.2667,42345.3835,-4.4764,0.2140,42832.3924,0.5877193596,42832.9802,39357.3626,72.98%,,117.3626,9.63,,11
19-11-18 0:00,2458441.50,3245.00,2,Lunes,Noviembre,19,"3,194.87",3476.6262,42849.3363,42357.6869,119.8471,0.5928,-0.1317,-0.2622,42358.6736,-5.3718,0.1901,42844.8790,0.5169542794,42845.3960,39368.7697,81.31%,,128.7697,10.56,,12
20-11-18 0:00,2458442.50,3246.00,3,Martes,Noviembre,20,"3,195.86",3477.6353,42862.5127,42370.7519,119.7942,0.8017,-0.1294,-0.2577,42371.9407,-5.9788,0.1261,42857.5912,0.4235354181,42858.0147,39380.3794,88.51%,,140.3794,11.52,,13
21-11-18 0:00,2458443.50,3247.00,4,Miércoles,Noviembre,21,"3,196.84",3478.6448,42875.6891,42383.8169,119.7412,0.9797,-0.1271,-0.2531,42385.1768,-6.2663,0.0359,42870.5654,0.3098577626,42870.8753,39392.2305,94.24%,,152.2305,12.49,,14
22-11-18 0:00,2458444.50,3248.00,5,Jueves,Noviembre,22,"3,197.83",3479.6547,42888.8655,42396.8819,119.6883,1.1199,-0.1247,-0.2484,42398.3750,-6.2215,-0.0617,42883.8270,0.1795481876,42884.0065,39404.3519,98.15%,,164.3519,13.48,,15
23-11-18 0:00,2458445.50,3249.00,6,Viernes,Noviembre,23,"3,198.81",3480.6649,42902.0419,42409.9469,119.6353,1.2170,-0.1224,-0.2437,42411.5299,-5.8498,-0.1461,42897.3853,0.03766055219,42897.4229,39416.7580,99.92%,Luna Llena,176.7580,14.50,Luna Llena,16
24-11-18 0:00,2458446.50,3250.00,7,Sábado,Noviembre,24,"3,199.80",3481.6755,42915.2183,42423.0119,119.5824,1.2671,-0.1199,-0.2388,42424.6377,-5.1740,-0.2002,42911.2311,-0.1092810447,42911.1219,39429.4463,99.32%,,189.4463,15.54,,17
25-11-18 0:00,2458447.50,3251.00,1,Domingo,Noviembre,25,"3,200.78",3482.6865,42928.3947,42436.0769,119.5294,1.2684,-0.1175,-0.2339,42437.6966,-4.2326,-0.2131,42925.3349,-0.2534949074,42925.0814,39442.3949,96.23%,,202.3949,16.60,,18
26-11-18 0:00,2458448.50,3252.00,2,Lunes,Noviembre,26,"3,201.77",3483.6978,42941.5711,42449.1419,119.4765,1.2208,-0.1150,-0.2290,42450.7066,-3.0769,-0.1826,42939.6473,-0.3864691609,42939.2608,39455.5630,90.67%,,215.5630,17.68,,19
27-11-18 0:00,2458449.50,3253.00,3,Martes,Noviembre,27,"3,202.76",3484.7095,42954.7475,42462.2069,119.4235,1.1262,-0.1124,-0.2239,42463.6694,-1.7682,-0.1155,42954.1024,-0.4997747544,42953.6026,39468.8931,82.87%,,228.8931,18.78,,20
28-11-18 0:00,2458450.50,3254.00,4,Miércoles,Noviembre,28,"3,203.74",3485.7216,42967.9239,42475.2719,119.3706,0.9881,-0.1099,-0.2188,42476.5887,-0.3742,-0.0254,42968.6223,-0.586030959,42968.0363,39482.3147,73.23%,,242.3147,19.88,,21
29-11-18 0:00,2458451.50,3255.00,5,Jueves,Noviembre,29,"3,204.73",3486.7339,42981.1003,42488.3368,119.3176,0.8121,-0.1073,-0.2137,42489.4699,1.0347,0.0695,42983.1238,-0.6398144822,42982.4840,39495.7500,62.31%,,255.7500,20.98,,22
30-11-18 0:00,2458452.50,3256.00,6,Viernes,Noviembre,30,"3,205.71",3487.7466,42994.2767,42501.4018,119.2646,0.6048,-0.1047,-0.2084,42502.3197,2.3882,0.1504,42997.5247,-0.6582950626,42996.8664,39509.1198,50.77%,,269.1198,22.08,C. Menguante,23
1-12-18 0:00,2458453.50,3257.00,7,Sábado,Diciembre,1,"3,206.70",3488.7596,43007.4531,42514.4668,119.2117,0.3742,-0.1020,-0.2031,42515.1461,3.6201,0.2015,43011.7508,-0.6414505926,43011.1094,39522.3497,39.31%,,282.3497,23.16,,24
2-12-18 0:00,2458454.50,3258.00,1,Domingo,Diciembre,2,"3,207.68",3489.7730,43020.6295,42527.5318,119.1587,0.1292,-0.0993,-0.1978,42527.9581,4.6703,0.2129,43025.7411,-0.5918366698,43025.1492,39535.3763,28.57%,,295.3763,24.23,,25
3-12-18 0:00,2458455.50,3259.00,2,Lunes,Diciembre,3,"3,208.67",3490.7866,43033.8059,42540.5968,119.1058,-0.1208,-0.0966,-0.1924,42540.7650,5.4876,0.1824,43039.4516,-0.5140081955,43038.9376,39548.1511,19.11%,,308.1511,25.28,,26
4-12-18 0:00,2458456.50,3260.00,3,Martes,Diciembre,4,"3,209.66",3491.8005,43046.9823,42553.6618,119.0528,-0.3661,-0.0939,-0.1869,42553.5765,6.0320,0.1161,43052.8581,-0.4137671195,43052.4443,39560.6438,11.34%,,320.6438,26.30,,27
5-12-18 0:00,2458457.50,3261.00,4,Miércoles,Diciembre,5,"3,210.64",3492.8147,43060.1586,42566.7268,118.9999,-0.5973,-0.0911,-0.1814,42566.4020,6.2762,0.0268,43065.9555,-0.2974201831,43065.6580,39572.8433,5.51%,,332.8433,27.30,,28
6-12-18 0:00,2458458.50,3262.00,5,Jueves,Diciembre,6,"3,211.63",3493.8292,43073.3350,42579.7918,118.9469,-0.8055,-0.0883,-0.1758,42579.2504,6.2068,-0.0679,43078.7568,-0.1711842714,43078.5856,39584.7564,1.76%,,344.7564,28.28,,29
7-12-18 0:00,2458459.50,3263.00,6,Viernes,Diciembre,7,"3,212.61",3494.8440,43086.5114,42592.8568,118.8940,-0.9827,-0.0855,-0.1702,42592.1298,5.8253,-0.1494,43091.2902,-0.04080430503,43091.2494,39596.4055,0.10%,Luna Nueva,356.4055,29.24,Luna Nueva,1
8-12-18 0:00,2458460.50,3264.00,7,Sábado,Diciembre,8,"3,213.60",3495.8590,43099.6878,42605.9218,118.8410,-1.1220,-0.0826,-0.1645,42605.0469,5.1484,-0.2012,43103.5956,0.08862006567,43103.6842,39607.8252,0.47%,,7.8252,0.64,,2
9-12-18 0:00,2458461.50,3265.00,1,Domingo,Diciembre,9,"3,214.58",3496.8742,43112.8642,42618.9868,118.7881,-1.2182,-0.0797,-0.1588,42618.0071,4.2073,-0.2128,43115.7203,0.2126482274,43115.9329,39619.0587,2.74%,,19.0587,1.56,,3
10-12-18 0:00,2458462.50,3266.00,2,Lunes,Diciembre,10,"3,215.57",3497.8897,43126.0406,42632.0518,118.7351,-1.2675,-0.0768,-0.1530,42631.0142,3.0474,-0.1814,43127.7160,0.3274194463,43128.0434,39630.1536,6.77%,,30.1536,2.47,,4
11-12-18 0:00,2458463.50,3267.00,3,Martes,Diciembre,11,"3,216.55",3498.9055,43139.2170,42645.1168,118.6822,-1.2680,-0.0739,-0.1472,42644.0699,1.7260,-0.1130,43139.6360,0.4295418213,43140.0655,39641.1600,12.36%,,41.1600,3.38,,5
12-12-18 0:00,2458464.50,3268.00,4,Miércoles,Diciembre,12,"3,217.54",3499.9215,43152.3934,42658.1818,118.6292,-1.2198,-0.0710,-0.1414,42657.1743,0.3100,-0.0211,43151.5336,0.5159918325,43152.0496,39652.1281,19.31%,,52.1281,4.28,,6
13-12-18 0:00,2458465.50,3269.00,5,Jueves,Diciembre,13,"3,218.53",3500.9376,43165.5698,42671.2467,118.5762,-1.1246,-0.0680,-0.1354,42670.3256,-1.1272,0.0755,43163.4615,0.5840458722,43164.0456,39663.1079,27.38%,,63.1079,5.18,,7
14-12-18 0:00,2458466.50,3270.00,6,Viernes,Diciembre,14,"3,219.51",3501.9540,43178.7462,42684.3117,118.5233,-0.9862,-0.0650,-0.1295,42683.5201,-2.5096,0.1566,43175.4721,0.6312498841,43176.1033,39674.1493,36.34%,,74.1493,6.08,,8
15-12-18 0:00,2458467.50,3271.00,7,Sábado,Diciembre,15,"3,220.50",3502.9706,43191.9226,42697.3767,118.4703,-0.8098,-0.0620,-0.1235,42696.7524,-3.7628,0.2052,43187.6172,0.6554285363,43188.2726,39685.3020,45.90%,,85.3020,7.00,C. Creciente,9
16-12-18 0:00,2458468.50,3272.00,1,Domingo,Diciembre,16,"3,221.48",3503.9874,43205.0990,42710.4417,118.4174,-0.6023,-0.0590,-0.1175,42710.0159,-4.8185,0.2107,43199.9479,0.6547410255,43200.6027,39696.6153,55.76%,,96.6153,7.93,,10
17-12-18 0:00,2458469.50,3273.00,2,Lunes,Diciembre,17,"3,222.47",3505.0044,43218.2754,42723.5067,118.3644,-0.3717,-0.0560,-0.1115,42723.3024,-5.6182,0.1718,43212.5133,0.6278010605,43213.1411,39708.1367,65.56%,,108.1367,8.87,,11
18-12-18 0:00,2458470.50,3274.00,3,Martes,Diciembre,18,"3,223.45",3506.0215,43231.4518,42736.5717,118.3115,-0.1268,-0.0529,-0.1054,42736.6032,-6.1175,0.0965,43225.3569,0.5738839103,43225.9308,39719.9093,74.93%,,119.9093,9.84,,12
19-12-18 0:00,2458471.50,3275.00,4,Miércoles,Diciembre,19,"3,224.44",3507.0388,43244.6282,42749.6367,118.2585,0.1230,-0.0498,-0.0993,42749.9088,-6.2886,0.0007,43238.5132,0.4932327208,43239.0064,39731.9676,83.44%,,131.9676,10.83,,13
20-12-18 0:00,2458472.50,3276.00,5,Jueves,Diciembre,20,"3,225.43",3508.0562,43257.8046,42762.7017,118.2056,0.3681,-0.0468,-0.0931,42763.2096,-6.1222,-0.0952,43252.0020,0.387442915,43252.3895,39744.3332,90.62%,,144.3332,11.84,,14
21-12-18 0:00,2458473.50,3277.00,6,Viernes,Diciembre,21,"3,226.41",3509.0738,43270.9810,42775.7667,118.1526,0.5990,-0.0437,-0.0869,42776.4963,-5.6281,-0.1709,43265.8247,0.2598509197,43266.0845,39757.0107,96.03%,,157.0107,12.88,,15
22-12-18 0:00,2458474.50,3278.00,7,Sábado,Diciembre,22,"3,227.40",3510.0916,43284.1574,42788.8317,118.0997,0.8069,-0.0405,-0.0807,42789.7598,-4.8342,-0.2104,43279.9601,0.1157995425,43280.0759,39769.9844,99.24%,,169.9844,13.94,Luna Llena,16
23-12-18 0:00,2458475.50,3279.00,1,Domingo,Diciembre,23,"3,228.38",3511.1094,43297.3338,42801.8967,118.0467,0.9837,-0.0374,-0.0745,42802.9923,-3.7852,-0.2057,43294.3639,-0.03737289983,43294.3266,39783.2172,99.92%,Luna Llena,183.2172,15.03,,17
24-12-18 0:00,2458476.50,3280.00,2,Lunes,Diciembre,24,"3,229.37",3512.1274,43310.5102,42814.9617,117.9938,1.1227,-0.0343,-0.0683,42816.1869,-2.5390,-0.1581,43308.9701,-0.1907392011,43308.7793,39796.6520,97.90%,,196.6520,16.13,,18
25-12-18 0:00,2458477.50,3281.00,3,Martes,Diciembre,25,"3,230.35",3513.1454,43323.6866,42828.0267,117.9408,1.2186,-0.0311,-0.0620,42829.3384,-1.1634,-0.0778,43323.6951,-0.3346036886,43323.3604,39810.2150,93.21%,,210.2150,17.24,,19
26-12-18 0:00,2458478.50,3282.00,4,Miércoles,Diciembre,26,"3,231.34",3514.1636,43336.8630,42841.0916,117.8878,1.2676,-0.0280,-0.0557,42842.4430,0.2680,0.0182,43338.4448,-0.4596127194,43337.9852,39823.8217,86.07%,,223.8217,18.36,,20
27-12-18 0:00,2458479.50,3283.00,5,Jueves,Diciembre,27,"3,232.33",3515.1818,43350.0394,42854.1566,117.8349,1.2679,-0.0248,-0.0494,42855.4988,1.6804,0.1102,43353.1227,-0.5579099905,43352.5648,39837.3830,76.95%,,237.3830,19.47,,21
28-12-18 0:00,2458480.50,3284.00,6,Viernes,Diciembre,28,"3,233.31",3516.2001,43363.2158,42867.2216,117.7819,1.2195,-0.0216,-0.0431,42868.5058,3.0012,0.1795,43367.6376,-0.6240530905,43367.0136,39850.8134,66.43%,,250.8134,20.57,,22
29-12-18 0:00,2458481.50,3285.00,7,Sábado,Diciembre,29,"3,234.30",3517.2185,43376.3922,42880.2866,117.7290,1.1242,-0.0185,-0.0368,42881.4660,4.1642,0.2124,43381.9113,-0.65547791,43381.2558,39864.0373,55.19%,,264.0373,21.66,C. Menguante,23
30-12-18 0:00,2458482.50,3286.00,1,Domingo,Diciembre,30,"3,235.28",3518.2370,43389.5686,42893.3516,117.6760,0.9856,-0.0153,-0.0304,42894.3830,5.1122,0.2026,43395.8843,-0.6524450797,43395.2318,39876.9949,43.91%,,276.9949,22.72,,24
31-12-18 0:00,2458483.50,3287.00,2,Lunes,Diciembre,31,"3,236.27",3519.2555,43402.7450,42906.4166,117.6231,0.8092,-0.0121,-0.0241,42907.2620,5.7999,0.1526,43409.5187,-0.6175586023,43408.9012,39889.6457,33.19%,,289.6457,23.76,,25
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,Domingo,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Lunes,,,,,,,,,,,,,,,,,,,,,,,
,,,3,Martes,,,,,,,,,,,,,,,,,,,,,,,
,,,4,Miércoles,,,,,,,,,,,,,,,,,,,,,,,
,,,5,Jueves,,,,,,,,,,,,,,,,,,,,,,,
,,,6,Viernes,,,,,,,,,,,,,,,,,,,,,,,
,,,7,Sábado,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1,Enero,,,,,,,,,,,,,,,,,,,,,,,
,,,2,Febrero,,,,,,,,,,,,,,,,,,,,,,,
,,,3,Marzo,,,,,,,,,,,,,,,,,,,,,,,
,,,4,Abril,,,,,,,,,,,,,,,,,,,,,,,
,,,5,Mayo,,,,,,,,,,,,,,,,,,,,,,,
,,,6,Junio,,,,,,,,,,,,,,,,,,,,,,,
,,,7,Julio,,,,,,,,,,,,,,,,,,,,,,,
,,,8,Agosto,,,,,,,,,,,,,,,,,,,,,,,
,,,9,Septiembre,,,,,,,,,,,,,,,,,,,,,,,
,,,10,Octubre,,,,,,,,,,,,,,,,,,,,,,,
,,,11,Noviembre,,,,,,,,,,,,,,,,,,,,,,,
,,,12,Diciembre,,,,,,,,,,,,,,,,,,,,,,,